HASH,Assembly,C,C++,C#,Python,Java,Ruby,PHP,Go,JavaScript,CodeQl,Other
db179a1378bb226354190aeda077cdec88bcf4c418196c2678c00d43ab8964cb042c08eae7bfc8747c1692668fe7de977bf70241c73ed6b1056d99480da60141,0,64.13,0,0,0,0,35.83,0,0,0,0,0.04
78d4ef1796cda968b58aeabefeb55e3bcd511976ed5d9c9ddec210f53e64108d19642dfd783d7a28d1d3ff61f2f107fb0c2de7d281eba6527c263a281bbeb871,0,89.07,0,0,0,0,0,0,0,0,0,10.940000000000001
62b79623043af3d28f123e070748bcb3197ffc9a43b6d9169b97bdfa4baac894a0dd6c62177ea89f381cd833a2210744f862f4cfd2c90b922da1e84011d3da36,0,98.79,0,0,0,0,0,0,0,0,0,1.2000000000000002
f62a11ab379cb2435d59d574b3439c13c42a000e4c8cb19917b852a96672a9df281485774986f3252e7be0025c0fd786c200c2a19a9dd512069e523ed973b013,0,92.16,0,0,0,0,0,0,0,7.31,0,0.54
68059e2bd68308069a64e49fa6be802f0d20466efe13220fe08a32de808c843a414d778f10de3db9b39b5cdfc7ab01745bf5747809ca9a473f31eec2a2156536,0,0.07,99.81,0,0,0,0,0,0,0,0,0.11
1d0b3b719abdd469e418a5199ee3b7967155d7acdcb6f9155a250f8ccbbedae3a56272c1675b76254c385047515dfd45dae0c8e8daac822e5a6b8764ad645d67,0,92.44,0,0,2.12,0,0,0,0,0,0,5.44
99b316056c2fe514f55adb7d8b7446a09bdefda84a5e0bc1e7a0fc20ca175d67b3ec23513f57b7c70f938f6ad034c766079b5d708a991998dace418ef780657f,0,22.01,70.48,0,1.31,0.03,0,0,1.54,2.32,0,2.32
28e7a95a8dfab63c7a02639f8403f58bd770df27c8e69a5154c25c084daa44da0702d6a709be2b736ad2afe3bbe243dcf2c3b93fbc90aa51ac61593d482ee499,0,0,0,0,0,0,0,0,99.06,0,0,0.95
7afb92bab400dd01a71b65a74ce0aaf13cf83af2b5eb229440ce01df20cd1343b0913b786c187a8d80910f39086ed450ddc14181d167e285d3519597973755f1,0,96.39,0,0,0.05,0,0,0,0,0,0,3.5700000000000003
e817c6bfef7154ecd52d65c530c823951a96ead2abc0cedc7923cc19a9f109ec9b824390cc023056298361892449166f46afb526c2d45f5fb986ded1a4ddce25,0,0,0,0,0,99.28,0,0,0,0,0,0.72
307898c36307280fc86111a2250200907e1ae4adb70468f4b36e6edec9a6f0a7b25d716d082d05aec65039d32ad828a6cb6996f7e26e4d9f168dca8b0677961b,0,0,27.56,0,6.8,0,0,0,56.62,0.47,0,8.53
12bdf314e794615aa1337e7cf80fa984ce2e9d3273db1637665aa58c44262821c8c828be17212d601cd54dd52f39997dd5558715b1b6b41d3606f94701f0e060,0.76,0.12,18.98,0,0.03,0,0.01,0,76.29,0.0,0,3.81
5adbe381ce19011869f0506b991f867d5477ff8731d4a2b9be846b7bb19716121223e6c60e25035593d4dbbe1d0a52af0e0452fc2660944b53911f2eb6a05b51,0,0.91,78.31,0,13.28,0,0,0,0,0,0,7.49
ea9cc6bcb3754addcfa82180c32b34f44391788c65b45266eb209c7e3d3dc40136288240f7438c73acbae37dcb253ca448daa87858e509e12b5355ae7c7ce13a,0,70.3,28.76,0,0,0,0,0,0,0,0,0.9500000000000002
63b69bdc8dc2437b5d83a2ae20976315fb51b25ad8789e0afab160e3f459e6935d7c322c63e93fb7490a21a81c72efe746f2ca486a9717b626da361db70ae164,0,97.26,0,0,0,0,0,0,0,0,0,2.74
4d852410d413c67ff5caa80de194fa2bbf34bcd3ad23e85ee88eba68b0b9f78e21f8037b4bdd27bea8c59438824cd0338414cf5928fc132a56bee3dc4d5a8ba6,0,91.11,0,0,4.79,0,0,0.11,0,0.01,0,3.9799999999999995
ef88de0d0bac9f3bef90b5c147f38c27bc0749a6869e54125cdd1dfe7ad6a2f7fc1a3cd1e136787f1388ac85ad406f4da9d574a0e0415a77f82075a5c4d93618,0,0.05,94.63,0,0,0,0,0,0,0,0,5.33
e50c1bf30eec628fa4ac49cfed8bbb736e816bc7ce8899451ff07bc8dbf5698631a9beb99c3aeffbd88290cdbe890a4b7c54aa2fb31444de041e4fbeefea728d,0,27.21,0,0,1.13,0,0,0,0,0.38,0,71.28000000000002
b1ea232f1539fd2a465369f19ce925d3ec824c390445503fc827c4cf7e20565765774d4d6058b59555692f5b1a51f3b55c752f85c0faad2f68dcb0350bea93b2,0,0.4,76.72,0,6.34,0.1,0,0,0,0.92,0,15.52
538e4a11d906aa1c95823b811285d4b1fd7fe976ec452592137ee7e33e93c8a2f4194cf748c4695877c4fe499a9e91c99366b9b79a064c416ea59a9793aace1b,0,0,0,0,0,99.18,0,0,0,0,0,0.8200000000000001
d8ab201d8b9ee251484c0277f48c46457d08af7192de537d4dd77d3cb2550340eeb6e388c1566bd935c6efd608025555dfb73fa682aa9ba78c0eadb75fc059e0,0.08,26.17,64.64,0,1.48,0,0,0,0,0,0,7.62
9eb0327c6fc863cfdefb1bec8110643b736766edeea69253b76efe956907227f53377db852c169fe48bfbcf53197dff4a8ad4dac79fe54d1d76d54f77d2a25ca,0,87.79,0,0,0.3,0,0,0,0,0,0,11.91
850e2adb7e8cd0462e76a83ba09495f7d63994d9d8651e63c22f17eb5874e271eb5aca8177f4574680f0bea047d4893e24f0b60235e606fe59954008415636c5,0,94.92,0.61,0,0.0,0,0,0,0,0,0,4.47
24023bdf297e2bb1ab68868c28f725c4f64ef25ec9bb808e90e89cc963b9b0f041f3124982a91349e5ef779e0a782adf720a603b8b225df1c484f4c39c1d556f,0,0,0,0,0.18,0,0.65,0,0,0,0,99.17000000000002
2ba152d5ad74169b7dda9050bb08ddb3ad744ca190335a328384c094b94db6a2d21b32886dd156aadb9ead447df513b371ecbb6138e47b397231fd04ac3f4a38,0,82.9,0.34,0,4.59,0,0.0,0,0.02,0,0,12.15
52071f0bfeda810b403528983668b7487d8ab0f09bf745dd3814b6f7dc7c63b60c1f925e5b46d4d1e87fb5c02d1d9e24a803a3b9c8a0537ea1f121ef32c40fe1,0,92.9,0,0,0,0,0,0,0,1.44,0,5.659999999999999
